,price,with_pool,nb_bedrooms,nb_bathrooms,nb_garages,nb_garden,nb_parking
11760,830000.0,1,2.0,1.0,0.0,0.0,0.0
11865,2899000.0,1,4.0,2.0,4.0,1.0,0.0
18014,2095000.0,1,4.0,2.0,4.0,1.0,0.0
13766,1590000.0,0,3.0,2.0,0.0,0.0,0.0
382,550000.0,0,3.0,1.0,1.0,0.0,4.0
20001,850000.0,0,2.0,1.0,0.0,0.0,1.0
19059,2650000.0,0,3.0,2.0,0.0,0.0,1.0
2210,3300000.0,0,3.0,3.0,1.0,0.0,0.0
15393,1090000.0,0,3.0,2.0,6.0,1.0,1.0
9366,668500.0,0,3.0,2.0,0.0,0.0,0.0
10554,16900000.0,1,6.0,4.0,4.0,1.0,0.0
16212,2240000.0,1,3.0,1.0,0.0,0.0,1.0
4538,580000.0,0,3.0,1.0,0.0,1.0,0.0
8865,795000.0,0,3.0,2.0,0.0,1.0,1.0
18949,17500000.0,1,4.0,5.0,6.0,1.0,0.0
13697,731950.0,0,3.0,1.0,0.0,0.0,1.0
15606,7500000.0,0,7.0,4.0,0.0,1.0,6.0
12895,1075000.0,0,3.0,2.0,4.0,1.0,0.0
19833,2390000.0,0,4.0,1.0,4.0,0.0,5.0
10654,19000000.0,1,7.0,7.0,4.0,1.0,0.0
20855,1050000.0,0,2.0,2.0,4.0,1.0,0.0
11177,1071950.0,0,3.0,2.0,0.0,0.0,0.0
7929,805000.0,0,2.0,2.0,0.0,0.0,1.0
14177,695000.0,0,2.0,1.0,0.0,0.0,0.0
16443,465000.0,0,2.0,1.0,0.0,0.0,1.0
9426,1968000.0,0,3.0,2.0,0.0,0.0,1.0
5743,3600000.0,1,4.0,3.0,4.0,1.0,6.0
20747,330000.0,0,1.0,1.0,0.0,0.0,0.0
19779,260000.0,0,2.0,1.0,0.0,0.0,2.0
13412,6150000.0,0,2.0,2.0,0.0,0.0,1.0
15014,550000.0,0,2.0,1.0,4.0,0.0,0.0
9009,2549000.0,0,2.0,2.0,4.0,0.0,0.0
1407,1395000.0,0,2.0,1.0,1.0,0.0,1.0
9422,1995000.0,1,3.0,1.0,4.0,1.0,0.0
11236,5499000.0,0,2.0,2.0,0.0,0.0,1.0
17277,1999000.0,0,3.0,2.0,1.0,1.0,1.0
19436,480000.0,0,2.0,1.0,0.0,0.0,1.0
10247,260000.0,0,1.0,1.0,0.0,0.0,0.0
11862,609000.0,0,3.0,1.0,0.0,0.0,0.0
9189,2495000.0,0,4.0,2.0,1.0,0.0,1.0
3540,740000.0,0,2.0,2.0,0.0,0.0,1.0
514,555000.0,0,3.0,1.0,0.0,1.0,1.0
16229,1950000.0,0,3.0,1.0,0.0,0.0,1.0
15848,850000.0,0,0.0,0.0,0.0,0.0,0.0
12294,3800000.0,0,0.0,0.0,0.0,0.0,0.0
3489,3700000.0,1,4.0,3.0,5.0,0.0,0.0
19134,590000.0,0,2.0,1.0,0.0,0.0,0.0
16724,3250000.0,0,4.0,3.0,4.0,0.0,0.0
16545,550000.0,0,2.0,1.0,0.0,0.0,0.0
20432,590000.0,0,2.0,1.0,0.0,0.0,1.0
11442,850000.0,0,3.0,1.0,0.0,1.0,2.0
17903,1250000.0,0,1.0,1.0,4.0,0.0,0.0
1929,1550000.0,1,3.0,2.0,0.0,0.0,0.0
10498,4650000.0,1,4.0,4.0,6.0,1.0,0.0
16172,1500000.0,0,3.0,2.0,4.0,1.0,0.0
6128,925000.0,0,3.0,2.0,0.0,0.0,1.0
20633,900000.0,0,2.0,2.0,0.0,0.0,1.0
9531,598000.0,0,3.0,1.0,1.0,0.0,0.0
3375,695000.0,0,4.0,2.0,4.0,0.0,0.0
8034,1080000.0,0,2.0,1.0,0.0,1.0,1.0
10623,2300000.0,0,3.0,0.0,4.0,0.0,1.0
599,1395000.0,0,2.0,2.0,0.0,1.0,0.0
9473,1450000.0,1,3.0,2.0,3.0,1.0,1.0
15087,669000.0,0,2.0,1.0,0.0,1.0,1.0
6158,230000.0,0,2.0,1.0,0.0,0.0,0.0
20885,1850000.0,1,4.0,4.0,6.0,1.0,1.0
3490,2695000.0,0,3.0,1.0,5.0,1.0,1.0
316,850000.0,0,4.0,2.0,0.0,0.0,0.0
3401,2750000.0,0,4.0,3.0,4.0,1.0,1.0
569,1150000.0,1,2.0,2.0,1.0,1.0,1.0
20173,9000000.0,0,4.0,3.0,0.0,1.0,2.0
12878,1050000.0,0,2.0,1.0,0.0,0.0,1.0
8791,2950000.0,0,3.0,2.0,4.0,0.0,0.0
2114,2100000.0,1,4.0,3.0,12.0,1.0,0.0
7910,4250000.0,0,1.0,1.0,0.0,1.0,1.0
8878,1379000.0,0,3.0,2.0,0.0,0.0,1.0
15700,1775000.0,0,4.0,2.0,1.0,1.0,1.0
10319,710000.0,0,2.0,1.0,0.0,0.0,1.0
13916,560000.0,0,2.0,1.0,0.0,1.0,1.0
1178,530000.0,0,2.0,1.0,0.0,0.0,1.0
317,1950000.0,0,2.0,1.0,4.0,0.0,0.0
19698,4650000.0,1,4.0,1.0,0.0,0.0,0.0
6633,870000.0,0,3.0,2.0,4.0,1.0,1.0
17008,1463414.0,0,3.0,2.0,2.0,1.0,1.0
15175,8900000.0,1,5.0,4.0,4.0,1.0,0.0
12151,1050000.0,0,7.0,5.0,0.0,1.0,0.0
11821,1440000.0,0,2.0,1.0,4.0,1.0,0.0
6758,660000.0,0,3.0,1.0,0.0,1.0,0.0
17124,3500000.0,1,3.0,2.0,0.0,0.0,1.0
533,585000.0,0,3.0,1.0,0.0,0.0,1.0
17415,2300000.0,0,3.0,2.0,0.0,0.0,0.0
17845,5999000.0,1,4.0,3.0,4.0,1.0,6.0
12912,1490000.0,0,6.0,4.0,4.0,1.0,1.0
8751,680000.0,1,2.0,1.0,0.0,0.0,1.0
11917,5295000.0,0,4.0,3.0,4.0,0.0,2.0
3323,5480000.0,1,3.0,4.0,1.0,1.0,1.0
369,980000.0,1,3.0,1.0,0.0,0.0,1.0
7932,1300000.0,0,0.0,2.0,4.0,0.0,0.0
3398,1450000.0,1,3.0,2.0,2.0,1.0,1.0
16223,1490000.0,1,3.0,2.0,1.0,1.0,1.0
8326,950000.0,0,2.0,1.0,0.0,0.0,1.0
16604,900000.0,1,2.0,2.0,0.0,0.0,2.0
16534,650000.0,0,3.0,1.0,0.0,0.0,1.0
5019,890000.0,0,2.0,2.0,1.0,0.0,1.0
13065,785000.0,0,3.0,2.0,1.0,0.0,0.0
14633,1575000.0,1,3.0,1.0,4.0,1.0,0.0
15634,700000.0,0,3.0,1.0,0.0,1.0,1.0
5,550000.0,0,2.0,1.0,0.0,1.0,1.0
20158,750000.0,1,3.0,1.0,0.0,1.0,1.0
15335,1550000.0,0,4.0,3.0,4.0,1.0,2.0
8206,760000.0,0,3.0,1.0,0.0,1.0,0.0
10409,2950000.0,1,2.0,2.0,0.0,0.0,1.0
5116,750000.0,0,3.0,1.0,4.0,1.0,1.0
13558,1825000.0,1,3.0,2.0,4.0,1.0,1.0
6113,1200000.0,0,2.0,1.0,0.0,0.0,1.0
3519,1400000.0,0,3.0,1.0,0.0,1.0,1.0
3849,540000.0,0,2.0,1.0,0.0,1.0,4.0
6151,2600000.0,1,3.0,3.0,4.0,1.0,1.0
10723,4900000.0,1,3.0,2.0,0.0,1.0,1.0
3366,3500000.0,0,3.0,4.0,0.0,0.0,1.0
13539,8500000.0,1,2.0,2.0,0.0,1.0,2.0
5079,5400000.0,0,1.0,4.0,0.0,0.0,0.0
9826,1390000.0,0,2.0,1.0,0.0,1.0,1.0
13085,2995000.0,1,5.0,3.0,4.0,1.0,4.0
19055,999000.0,0,3.0,2.0,0.0,0.0,1.0
11060,780000.0,0,2.0,1.0,0.0,1.0,1.0
17680,700000.0,1,0.0,1.0,0.0,0.0,1.0
17798,815000.0,0,2.0,1.0,1.0,1.0,0.0
20545,2680000.0,1,4.0,2.0,4.0,1.0,1.0
10862,680000.0,0,2.0,1.0,0.0,1.0,1.0
18162,3500000.0,0,4.0,4.0,4.0,1.0,1.0
9175,1770000.0,0,2.0,1.0,0.0,0.0,0.0
15230,1650000.0,0,1.0,1.0,4.0,0.0,0.0
18409,430000.0,0,3.0,2.0,0.0,0.0,1.0
8407,1150000.0,0,2.0,2.0,0.0,0.0,0.0
13211,900000.0,0,2.0,1.0,0.0,0.0,2.0
18697,8500000.0,1,3.0,3.0,4.0,0.0,0.0
9013,620000.0,0,2.0,1.0,0.0,0.0,0.0
11216,3995000.0,0,3.0,1.0,4.0,0.0,6.0
6030,5790000.0,1,4.0,4.0,4.0,1.0,1.0
1619,1500000.0,1,4.0,2.0,4.0,1.0,1.0
8130,1550000.0,0,3.0,2.0,1.0,0.0,1.0
8463,4100000.0,0,6.0,5.0,4.0,1.0,0.0
9748,730000.0,0,3.0,2.0,0.0,0.0,1.0
5462,790000.0,0,3.0,2.0,4.0,0.0,0.0
19895,680000.0,0,3.0,1.0,0.0,0.0,0.0
4993,3400000.0,1,4.0,2.0,4.0,1.0,1.0
14990,1825000.0,0,3.0,1.0,0.0,1.0,1.0
483,585000.0,0,2.0,1.0,0.0,0.0,0.0
13148,570000.0,0,2.0,1.0,0.0,0.0,1.0
19964,1150000.0,1,2.0,1.0,0.0,0.0,0.0
6484,425000.0,0,1.0,1.0,0.0,0.0,1.0
16819,2999000.0,1,5.0,3.0,4.0,0.0,0.0
5477,1790000.0,0,3.0,2.0,1.0,1.0,1.0
4462,7500000.0,0,18.0,18.0,0.0,0.0,35.0
63,4299000.0,0,1.0,1.0,0.0,0.0,1.0
6404,4300000.0,1,4.0,3.0,4.0,1.0,0.0
8067,820000.0,0,4.0,2.0,0.0,1.0,1.0
14251,2300000.0,1,3.0,2.0,4.0,1.0,0.0
14776,3710000.0,1,10.0,14.0,0.0,1.0,13.0
19739,1280000.0,0,3.0,1.0,8.0,0.0,0.0
9591,1980000.0,1,2.0,1.0,0.0,0.0,1.0
18311,8500000.0,1,4.0,4.0,4.0,1.0,0.0
9599,1599000.0,1,2.0,1.0,0.0,1.0,0.0
15809,999000.0,0,3.0,2.0,1.0,1.0,1.0
4252,859000.0,0,2.0,1.0,0.0,1.0,1.0
17233,1720000.0,1,3.0,3.0,4.0,1.0,0.0
12453,1500000.0,0,2.0,1.0,4.0,1.0,0.0
11144,1020000.0,0,3.0,1.0,4.0,1.0,1.0
19267,3650000.0,1,4.0,3.0,4.0,1.0,0.0
5989,6400000.0,0,2.0,1.0,4.0,0.0,0.0
3746,850000.0,0,3.0,3.0,1.0,0.0,1.0
7484,21295000.0,1,8.0,8.0,6.0,0.0,0.0
7168,1200000.0,0,4.0,2.0,6.0,0.0,2.0
7000,760000.0,0,3.0,1.0,0.0,1.0,1.0
12009,699000.0,0,3.0,1.0,0.0,0.0,2.0
3457,395000.0,0,2.0,1.0,1.0,1.0,1.0
5915,1496863.0,0,4.0,3.0,0.0,1.0,1.0
6161,2050000.0,0,2.0,1.0,0.0,0.0,1.0
8600,4730000.0,0,11.0,5.0,0.0,0.0,0.0
1130,38000000.0,1,5.0,6.0,4.0,0.0,2.0
4601,1345350.0,0,3.0,3.0,0.0,1.0,1.0
15623,480000.0,0,3.0,2.0,0.0,0.0,1.0
14364,1995000.0,0,2.0,1.0,0.0,0.0,1.0
17417,1070000.0,0,1.0,1.0,0.0,0.0,1.0
7923,1000000.0,0,3.0,1.0,0.0,0.0,3.0
17810,8800000.0,1,3.0,3.0,4.0,0.0,0.0
4452,1089000.0,0,3.0,2.0,0.0,1.0,0.0
13206,955000.0,0,3.0,2.0,0.0,1.0,3.0
19063,530000.0,0,3.0,1.0,0.0,1.0,0.0
19721,599000.0,0,2.0,1.0,6.0,0.0,0.0
18623,24500000.0,1,3.0,3.0,6.0,0.0,1.0
16861,889000.0,1,2.0,1.0,0.0,0.0,1.0
13598,730000.0,1,3.0,1.0,0.0,1.0,1.0
377,555000.0,0,3.0,1.0,0.0,0.0,0.0
18376,1600000.0,0,1.0,1.0,0.0,1.0,1.0
800,849900.0,0,0.0,0.0,0.0,0.0,0.0
11685,995000.0,0,1.0,1.0,0.0,0.0,1.0
13695,1050000.0,0,3.0,1.0,1.0,0.0,0.0
3145,750000.0,0,3.0,2.0,4.0,1.0,0.0
1719,940000.0,0,2.0,2.0,0.0,1.0,1.0
2308,500000.0,0,2.0,1.0,0.0,0.0,1.0
724,1400000.0,0,1.0,1.0,0.0,0.0,1.0
10917,2850000.0,0,3.0,2.0,0.0,1.0,1.0
3190,1040000.0,0,3.0,2.0,4.0,0.0,0.0
15600,1450000.0,0,3.0,2.0,4.0,1.0,2.0
93,1650000.0,0,3.0,1.0,0.0,1.0,1.0
11786,1020000.0,0,3.0,2.0,0.0,0.0,1.0
9883,4250000.0,1,2.0,2.0,0.0,1.0,2.0
6357,645000.0,0,3.0,2.0,0.0,0.0,0.0
14051,970000.0,0,2.0,1.0,0.0,1.0,0.0
4076,1195000.0,1,2.0,1.0,0.0,1.0,2.0
19919,1350000.0,0,5.0,1.0,0.0,0.0,0.0
685,225000.0,0,0.0,1.0,0.0,0.0,0.0
19752,460000.0,0,2.0,1.0,1.0,0.0,1.0
14492,1399000.0,0,3.0,1.0,0.0,1.0,2.0
10957,5500000.0,1,5.0,5.0,6.0,1.0,1.0
8159,15000000.0,1,5.0,5.0,5.0,0.0,0.0
13604,779000.0,1,2.0,1.0,0.0,0.0,1.0
561,465000.0,0,5.0,1.0,0.0,0.0,1.0
12829,1195000.0,0,2.0,0.0,1.0,1.0,2.0
1430,12350000.0,0,4.0,4.0,8.0,0.0,4.0
17617,680000.0,0,1.0,1.0,0.0,0.0,1.0
5043,2600000.0,1,4.0,3.0,4.0,1.0,1.0
8012,1110000.0,0,3.0,2.0,0.0,0.0,2.0
9603,850000.0,1,3.0,2.0,1.0,0.0,1.0
15909,1025000.0,0,3.0,2.0,4.0,0.0,0.0
20246,860000.0,0,3.0,1.0,0.0,0.0,1.0
10436,875000.0,0,3.0,2.0,4.0,1.0,0.0
16642,640000.0,0,3.0,1.0,0.0,1.0,1.0
10797,1395000.0,0,2.0,1.0,0.0,0.0,1.0
2744,1280000.0,1,2.0,2.0,0.0,0.0,2.0
4519,2995000.0,0,3.0,1.0,4.0,1.0,2.0
4566,1500000.0,0,0.0,0.0,0.0,0.0,0.0
11949,1100000.0,0,1.0,1.0,0.0,0.0,1.0
3932,810000.0,0,2.0,1.0,0.0,0.0,1.0
20427,4850000.0,0,3.0,1.0,4.0,0.0,4.0
16768,2100000.0,0,4.0,4.0,0.0,0.0,0.0
10609,2550000.0,1,4.0,3.0,0.0,1.0,1.0
8327,700000.0,0,5.0,2.0,0.0,0.0,0.0
17127,7345000.0,0,2.0,2.0,1.0,1.0,1.0
12974,1875000.0,1,2.0,2.0,0.0,0.0,1.0
10221,1130000.0,1,3.0,2.0,0.0,0.0,1.0
2575,3850000.0,1,4.0,3.0,6.0,0.0,0.0
7415,2100000.0,1,5.0,4.0,4.0,1.0,2.0
1598,875000.0,0,2.0,2.0,4.0,1.0,0.0
6604,1640000.0,0,2.0,1.0,0.0,0.0,1.0
20779,4775000.0,1,3.0,2.0,0.0,0.0,1.0
3816,2250000.0,1,3.0,2.0,4.0,0.0,2.0
13525,536000.0,0,3.0,2.0,0.0,0.0,0.0
16151,1490000.0,0,3.0,0.0,0.0,1.0,1.0
5120,794350.0,0,3.0,2.0,0.0,0.0,0.0
1252,2290000.0,0,3.0,2.0,4.0,0.0,0.0
7314,4865000.0,0,11.0,8.0,26.0,1.0,1.0
13877,770000.0,1,2.0,1.0,4.0,0.0,0.0
4811,2750000.0,0,3.0,2.0,4.0,1.0,0.0
14894,1185000.0,0,4.0,2.0,0.0,1.0,0.0
6444,3795000.0,1,3.0,3.0,4.0,0.0,0.0
15257,6850000.0,1,3.0,2.0,0.0,1.0,0.0
4581,895000.0,1,2.0,2.0,0.0,0.0,1.0
10711,700000.0,0,3.0,1.0,0.0,1.0,4.0
6983,1145000.0,0,2.0,2.0,0.0,1.0,0.0
1198,3454893.0,0,2.0,2.0,0.0,0.0,0.0
12213,1499000.0,0,3.0,1.0,4.0,1.0,0.0
10201,795000.0,0,3.0,2.0,0.0,0.0,1.0
3912,1650000.0,0,2.0,2.0,8.0,0.0,1.0
9360,1500000.0,1,2.0,2.0,0.0,1.0,1.0
5835,650000.0,0,3.0,2.0,0.0,0.0,1.0
12806,1550000.0,1,1.0,1.0,0.0,0.0,1.0
17776,1350000.0,0,3.0,1.0,4.0,1.0,0.0
7462,845000.0,0,2.0,2.0,0.0,1.0,1.0
4702,500000.0,0,3.0,1.0,0.0,0.0,0.0
16851,3590000.0,0,3.0,1.0,0.0,1.0,2.0
957,640000.0,0,2.0,1.0,0.0,1.0,2.0
2499,6495000.0,1,4.0,5.0,8.0,1.0,0.0
10639,449000.0,0,2.0,1.0,0.0,0.0,0.0
2203,3450000.0,0,3.0,2.0,4.0,0.0,0.0
8603,685000.0,0,2.0,2.0,0.0,0.0,1.0
11197,520000.0,0,0.0,1.0,1.0,0.0,0.0
12683,980000.0,1,2.0,2.0,4.0,1.0,0.0
2705,1300000.0,1,2.0,1.0,0.0,0.0,1.0
14275,2700000.0,1,4.0,1.0,10.0,1.0,1.0
4804,9500000.0,0,4.0,4.0,4.0,1.0,2.0
4612,1450000.0,0,3.0,2.0,1.0,1.0,0.0
7767,1400000.0,0,1.0,1.0,0.0,0.0,1.0
5755,1495000.0,0,2.0,1.0,0.0,0.0,0.0
20767,484000.0,0,1.0,1.0,1.0,0.0,0.0
4066,379000.0,0,1.0,1.0,0.0,0.0,1.0
12063,2650000.0,0,2.0,1.0,0.0,0.0,0.0
4450,260000.0,0,1.0,0.0,0.0,0.0,1.0
7465,8995000.0,1,3.0,2.0,0.0,0.0,1.0
13710,2150000.0,0,3.0,2.0,0.0,0.0,1.0
2249,5300000.0,0,2.0,2.0,4.0,1.0,0.0
18219,4200000.0,1,4.0,4.0,6.0,0.0,1.0
17618,1550000.0,0,3.0,2.0,4.0,1.0,0.0
2131,1570000.0,1,3.0,2.0,0.0,0.0,1.0
14716,3500000.0,0,1.0,2.0,0.0,1.0,2.0
15470,380000.0,0,2.0,1.0,0.0,0.0,0.0
6924,2200000.0,0,3.0,3.0,6.0,1.0,0.0
1731,3223000.0,1,4.0,4.0,6.0,1.0,0.0
19881,920000.0,0,3.0,2.0,0.0,0.0,0.0
11815,720000.0,0,3.0,1.0,4.0,0.0,0.0
17818,1680000.0,0,0.0,1.0,0.0,0.0,1.0
7123,1595000.0,1,2.0,2.0,0.0,0.0,2.0
12807,1450000.0,0,1.0,1.0,0.0,0.0,2.0
8011,4250000.0,0,7.0,3.0,0.0,0.0,1.0
5974,868000.0,1,2.0,1.0,0.0,1.0,1.0
17105,1990000.0,0,3.0,2.0,4.0,0.0,0.0
10920,1280000.0,0,3.0,2.0,0.0,0.0,0.0
13610,950000.0,0,3.0,2.0,0.0,0.0,1.0
20593,459000.0,0,2.0,1.0,0.0,0.0,1.0
18878,480000.0,0,4.0,1.0,0.0,0.0,0.0
1957,540000.0,0,2.0,1.0,0.0,0.0,0.0
2113,3475000.0,0,5.0,7.0,8.0,1.0,1.0
13263,640000.0,0,2.0,1.0,0.0,0.0,1.0
11573,3950000.0,0,4.0,3.0,4.0,1.0,0.0
16675,950000.0,0,2.0,2.0,0.0,0.0,0.0
19384,899000.0,0,3.0,1.0,0.0,1.0,0.0
10158,1071950.0,0,3.0,2.0,0.0,0.0,0.0
19291,3500000.0,0,3.0,4.0,6.0,0.0,0.0
8632,1575000.0,1,2.0,1.0,0.0,0.0,1.0
19231,7500000.0,1,3.0,2.0,0.0,0.0,1.0
9582,1785000.0,0,2.0,2.0,0.0,1.0,1.0
4039,550000.0,0,2.0,1.0,1.0,0.0,0.0
5761,400000.0,1,1.0,1.0,1.0,0.0,0.0
553,2250000.0,0,3.0,2.0,4.0,1.0,0.0
18326,2425000.0,0,2.0,1.0,0.0,0.0,1.0
20784,799000.0,0,2.0,1.0,0.0,0.0,1.0
1519,4495000.0,0,6.0,1.0,6.0,1.0,6.0
1424,1085000.0,0,2.0,2.0,4.0,1.0,0.0
13512,705000.0,0,3.0,1.0,0.0,1.0,0.0
11926,800000.0,0,2.0,1.0,0.0,0.0,1.0
9349,1650000.0,0,2.0,1.0,0.0,0.0,0.0
4120,380000.0,0,1.0,1.0,0.0,1.0,1.0
14765,750000.0,0,3.0,1.0,0.0,0.0,0.0
12519,2995000.0,0,12.0,3.0,0.0,0.0,0.0
17187,1190000.0,0,2.0,2.0,2.0,0.0,0.0
1825,930000.0,0,1.0,1.0,0.0,0.0,1.0
3134,1999999.0,0,3.0,1.0,0.0,1.0,1.0
5117,580000.0,0,2.0,1.0,0.0,0.0,1.0
17624,519950.0,1,1.0,1.0,0.0,0.0,1.0
16469,890000.0,0,2.0,2.0,0.0,0.0,0.0
1489,1695000.0,0,3.0,2.0,1.0,1.0,1.0
2070,1290000.0,1,2.0,2.0,0.0,0.0,0.0
20839,1595000.0,0,3.0,2.0,0.0,0.0,1.0
924,3795000.0,1,3.0,2.0,4.0,0.0,2.0
16828,1850000.0,1,3.0,3.0,6.0,0.0,0.0
16286,2200000.0,1,3.0,2.0,1.0,0.0,0.0
4760,2296000.0,0,2.0,2.0,4.0,0.0,1.0
8084,750000.0,0,2.0,2.0,0.0,0.0,1.0
8713,2780000.0,0,3.0,2.0,4.0,1.0,1.0
8297,1099500.0,0,4.0,1.0,0.0,1.0,1.0
15612,890000.0,0,3.0,1.0,0.0,1.0,0.0
5397,1595000.0,0,3.0,2.0,4.0,0.0,3.0
16452,6500000.0,0,14.0,10.0,0.0,1.0,11.0
3583,2390000.0,1,3.0,1.0,0.0,1.0,0.0
9427,2199000.0,0,3.0,2.0,1.0,1.0,0.0
880,1295000.0,0,7.0,4.0,0.0,0.0,2.0
3773,790000.0,0,0.0,1.0,0.0,0.0,1.0
11861,750000.0,0,0.0,0.0,0.0,0.0,0.0
7505,3500000.0,0,5.0,1.0,4.0,1.0,5.0
10504,3700000.0,0,5.0,3.0,6.0,1.0,1.0
17066,1249000.0,0,2.0,2.0,0.0,1.0,1.0
7255,1750000.0,1,1.0,1.0,0.0,1.0,1.0
13284,1750000.0,1,3.0,2.0,1.0,0.0,0.0
2872,480000.0,0,2.0,1.0,0.0,1.0,1.0
10687,838730.0,0,2.0,1.0,0.0,1.0,0.0
19709,975000.0,0,3.0,0.0,0.0,0.0,0.0
12563,3000000.0,1,4.0,1.0,4.0,1.0,1.0
9927,3495000.0,0,4.0,1.0,0.0,1.0,1.0
14302,1720000.0,0,3.0,2.0,0.0,1.0,1.0
15343,5950000.0,1,4.0,4.0,0.0,1.0,4.0
7653,1750000.0,1,3.0,2.0,0.0,1.0,1.0
5632,3200000.0,0,7.0,7.0,4.0,1.0,6.0
7625,2650000.0,0,3.0,2.0,1.0,1.0,0.0
17975,965000.0,0,2.0,1.0,0.0,1.0,1.0
19824,1050000.0,0,1.0,1.0,1.0,1.0,1.0
9672,3300000.0,0,4.0,1.0,4.0,1.0,0.0
10107,2795000.0,0,3.0,2.0,1.0,1.0,0.0
10820,599000.0,0,4.0,2.0,1.0,0.0,0.0
10707,960000.0,0,2.0,1.0,0.0,1.0,1.0
12172,735000.0,0,2.0,1.0,0.0,0.0,0.0
12242,1520000.0,0,3.0,2.0,4.0,1.0,0.0
234,3195000.0,0,4.0,2.0,4.0,1.0,0.0
6893,3850000.0,0,3.0,3.0,4.0,1.0,2.0
11252,3950000.0,0,4.0,1.0,4.0,1.0,10.0
14855,7300000.0,0,4.0,1.0,8.0,1.0,0.0
7771,3600000.0,0,2.0,2.0,0.0,0.0,1.0
2075,659000.0,0,3.0,1.0,0.0,0.0,2.0
18444,1290000.0,0,2.0,1.0,0.0,0.0,1.0
5801,1890000.0,0,3.0,2.0,2.0,1.0,1.0
8465,5999500.0,1,4.0,4.0,4.0,1.0,1.0
8172,6330000.0,1,4.0,5.0,4.0,1.0,0.0
8046,850000.0,0,3.0,1.0,1.0,0.0,2.0
10565,2350000.0,0,1.0,1.0,0.0,0.0,0.0
16366,1350000.0,1,3.0,2.0,1.0,1.0,1.0
10333,2300000.0,1,4.0,3.0,4.0,1.0,0.0
19797,706000.0,0,3.0,1.0,0.0,1.0,4.0
18950,1450000.0,0,3.0,2.0,6.0,1.0,2.0
20338,1950000.0,1,3.0,2.0,1.0,1.0,1.0
10932,1000000.0,0,2.0,1.0,1.0,1.0,1.0
14961,1950000.0,0,3.0,1.0,1.0,1.0,3.0
17424,2795000.0,1,3.0,1.0,8.0,1.0,0.0
20712,900000.0,1,2.0,2.0,0.0,0.0,2.0
4306,1200000.0,0,3.0,2.0,4.0,0.0,0.0
5791,1900000.0,0,3.0,0.0,0.0,0.0,0.0
20792,720000.0,1,2.0,1.0,6.0,0.0,1.0
951,399000.0,0,1.0,1.0,0.0,0.0,1.0
5156,1495000.0,1,4.0,2.0,4.0,0.0,1.0
13103,3600000.0,0,4.0,0.0,0.0,1.0,0.0
10605,2150000.0,1,1.0,1.0,0.0,0.0,1.0
19020,1580000.0,0,2.0,1.0,0.0,0.0,0.0
6355,760000.0,0,2.0,1.0,0.0,0.0,0.0
12773,3650000.0,1,4.0,2.0,4.0,1.0,1.0
917,849000.0,0,2.0,2.0,0.0,0.0,0.0
16588,450000.0,0,3.0,1.0,0.0,1.0,1.0
8850,667800.0,0,3.0,2.0,1.0,0.0,0.0
16643,1850000.0,1,3.0,2.0,4.0,0.0,0.0
20138,1350000.0,1,3.0,1.0,0.0,0.0,1.0
19707,830000.0,0,2.0,1.0,0.0,0.0,0.0
17344,2960000.0,0,4.0,3.0,4.0,1.0,2.0
10540,1400000.0,0,3.0,1.0,4.0,1.0,1.0
1038,2750000.0,0,4.0,2.0,1.0,0.0,0.0
11571,800000.0,0,3.0,1.0,0.0,1.0,1.0
5192,439000.0,0,1.0,1.0,0.0,0.0,0.0
4650,370000.0,0,2.0,1.0,0.0,0.0,0.0
18607,670000.0,0,3.0,1.0,0.0,0.0,0.0
10056,990000.0,0,3.0,2.0,0.0,1.0,1.0
16351,879000.0,0,8.0,2.0,0.0,1.0,1.0
16449,2000000.0,0,4.0,3.0,0.0,0.0,6.0
1331,3200000.0,0,5.0,4.0,8.0,0.0,0.0
11498,1275000.0,0,3.0,3.0,4.0,0.0,2.0
306,5000000.0,0,4.0,2.0,4.0,1.0,0.0
13696,3950000.0,1,3.0,3.0,4.0,1.0,4.0
8302,1595000.0,0,2.0,2.0,4.0,1.0,2.0
8266,530000.0,0,12.0,2.0,0.0,0.0,0.0
10813,1150000.0,0,1.0,1.0,0.0,0.0,0.0
534,1180000.0,0,3.0,2.0,4.0,1.0,0.0
4253,1090000.0,1,3.0,2.0,1.0,1.0,1.0
20890,1590000.0,0,3.0,2.0,4.0,1.0,2.0
12679,400000.0,1,2.0,1.0,0.0,0.0,0.0
9371,1230000.0,1,2.0,2.0,0.0,1.0,2.0
10712,3650000.0,1,8.0,4.0,0.0,1.0,0.0
12566,875000.0,0,3.0,1.0,4.0,1.0,0.0
17812,1780000.0,1,3.0,3.0,6.0,1.0,1.0
7843,800000.0,0,3.0,1.0,0.0,0.0,0.0
19586,1250000.0,1,2.0,1.0,0.0,0.0,1.0
501,4950000.0,0,5.0,5.0,6.0,1.0,2.0
6509,630000.0,0,2.0,1.0,0.0,0.0,0.0
5793,825000.0,1,7.0,1.0,0.0,0.0,0.0
15968,1920000.0,1,3.0,2.0,4.0,1.0,4.0
12470,2150000.0,1,3.0,1.0,0.0,0.0,1.0
20960,890000.0,0,3.0,3.0,1.0,1.0,1.0
1608,1250000.0,0,3.0,1.0,0.0,1.0,1.0
6731,1350000.0,0,5.0,2.0,0.0,0.0,1.0
5454,709000.0,0,2.0,1.0,0.0,1.0,1.0
